"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"theta[7]-theta[11]",0.16679481418815,0.166384977655574,0.168890062891496,10000,0.95,0.115985938745372,0.218940293257463,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[12]",0.0348547062754464,0.0340885651281414,0.0342727647645301,10000,0.95,0.007857449400551,0.0648887857510695,0,99.66,NA,NA,NA,NA,NA
"theta[7]-theta[13]",7.60101414180618e-05,-4.92068605124074e-05,-0.000282475666924329,10710.9,0.95,-0.0128258241595474,0.0133349855936641,0,49.74,NA,NA,NA,NA,NA
"theta[7]-theta[14]",0.00989836241102239,0.00960097054263981,0.00963002210594116,10749.7,0.95,-0.00738915930215911,0.0272792289557986,0,86.98,NA,NA,NA,NA,NA
"theta[7]-theta[15]",0.0383669912327842,0.037206230981142,0.0349566596867775,10000,0.95,0.0015939100636686,0.0811686328094019,0,98.11,NA,NA,NA,NA,NA
"theta[7]-theta[16]",0.00680335866512541,0.00554351900893219,0.00229237962747422,10000,0.95,-0.0208941150773275,0.0358874094839056,0,65.73,NA,NA,NA,NA,NA
"theta[7]-theta[17]",-0.0170124844584183,-0.0169350825243411,-0.0167962543183337,10439.7,0.95,-0.0230470086559257,-0.0107428366735263,0,0,NA,NA,NA,NA,NA
"theta[7]-theta[18]",0.0519657763215917,0.0511850232611159,0.0464243010136204,9357.5,0.95,0.019029883723698,0.0852425165794903,0,99.98,NA,NA,NA,NA,NA
"theta[7]-theta[19]",-0.00592635111883255,-0.00611844884108514,-0.00611766665127001,10000,0.95,-0.0212939691185831,0.0100799944747187,0,21.89,NA,NA,NA,NA,NA
"theta[7]-theta[20]",0.010581200883203,0.00988459342572201,0.00867789074969721,10179.4,0.95,-0.0132394538369069,0.0362837139722157,0,79.15,NA,NA,NA,NA,NA
"theta[7]-theta[21]",0.0067024940840689,0.00641043917496376,0.0056616141544172,10000,0.95,-0.0111112570030711,0.0248496806744996,0,75.72,NA,NA,NA,NA,NA
"theta[7]-theta[22]",0.0113009224505017,0.010963407159798,0.00952697966202922,10000,0.95,-0.00729611445326961,0.030148295698716,0,88.24,NA,NA,NA,NA,NA
"theta[7]-theta[23]",0.175619067358443,0.174474180865962,0.172948932303489,10645.2,0.95,0.119898324485854,0.236344042920865,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[24]",0.0273742600297245,0.0272314104794132,0.0279043734065395,10000,0.95,0.0105677573057547,0.0450943677740517,0,99.97,NA,NA,NA,NA,NA
"theta[7]-theta[25]",0.0473728434764338,0.0460361406670744,0.0439275653141376,10000,0.95,0.00839235886505185,0.0884926643440159,0,99.53,NA,NA,NA,NA,NA
"theta[7]-theta[26]",0.0606597647111076,0.0596216959617799,0.0593830717667543,10000,0.95,0.0165915292761456,0.103150094634373,0,99.99,NA,NA,NA,NA,NA
"theta[7]-theta[27]",0.0189183293931509,0.0182507991937139,0.0179682711282198,10000,0.95,-0.00607387686884053,0.0453485706873872,0,93.46,NA,NA,NA,NA,NA
"theta[7]-theta[28]",0.0746953425069239,0.0746754035987664,0.075235384281046,11448.4,0.95,0.0613773357044888,0.0884460113778571,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[29]",-0.00332518316574093,-0.00348355183036619,-0.00379182103721454,10000,0.95,-0.0156127173621563,0.0104346550991317,0,30.15,NA,NA,NA,NA,NA
"theta[7]-theta[30]",0.0388430961406549,0.0372104102000967,0.0352028745522258,10000,0.95,0.000366133433011617,0.0792468126105363,0,98.6,NA,NA,NA,NA,NA
"theta[7]-theta[31]",0.0517695415044927,0.0501499526572647,0.0468796783173481,10739.9,0.95,0.0104593616531009,0.0982164310059498,0,99.64,NA,NA,NA,NA,NA
"theta[7]-theta[32]",0.0288451372567192,0.0281295866836228,0.0267625139705012,10000,0.95,0.00303807801480949,0.0552830712925997,0,99.12,NA,NA,NA,NA,NA
"theta[7]-theta[33]",0.0302063791431723,0.0299875868209961,0.0287129062616252,10000,0.95,0.0142703130497067,0.045901289320631,0,99.99,NA,NA,NA,NA,NA
"theta[7]-theta[34]",0.0805480585704634,0.0796786227031616,0.0792367372358413,10000,0.95,0.0399404578146472,0.123620767496545,0,100,NA,NA,NA,NA,NA
"theta[7]-theta[35]",0.0753384957740325,0.0753597067780749,0.0759466830059937,9145.3,0.95,0.061141356960859,0.0901504481638042,0,100,NA,NA,NA,NA,NA
